session_id,target
1,2.3412163500324823e-05
2,2.900077896693011e-06
3,1.3609639714943115e-06
4,5.429342765749336e-07
5,1.927313678606879e-05
6,3.6129995351075195e-06
7,0.00028553890297189355
8,0.0019693114892607266
9,1.492582214268623e-05
10,6.648153794230893e-05
11,0.00011646741845641292
12,3.7591785257973243e-06
13,1.5201141650322825e-05
14,1.0523419405217282e-05
15,0.0007544707041233778
16,1.1666459613479674e-05
17,0.022108760761743524
18,4.248033746989677e-06
19,0.00045434277853928506
20,2.1321134623555114e-06
21,0.005917222239077091
22,1.2935233826283365e-05
23,3.9946113247424364e-05
24,0.0022877759765833616
25,0.0006113068084232509
26,9.21252038120634e-06
27,1.2440101272659376e-05
28,7.98573436342077e-07
29,0.0063455356284976006
30,0.0015845226234146256
31,0.031727969564864136
32,0.0014059492386877537
33,2.6453380996827036e-05
34,1.9352782404047977e-05
35,0.0019475233275443316
36,4.243415969540365e-05
37,7.78965798531317e-08
38,2.1783912081954758e-06
39,0.00042296559067343787
40,1.118570594371704e-06
41,0.0017069512476778482
42,0.0005723804351873696
43,9.706048003993513e-05
44,7.686596291023307e-06
45,0.017512815073132515
46,0.00023095503131243618
47,2.5678815291030332e-05
48,3.2699470011721132e-06
49,0.0002597878483199329
50,3.2064317565527745e-06
51,2.8716664246530854e-07
52,0.00011772664115793698
53,0.012524740770459175
54,0.0004626258451025933
55,0.00042654213444382047
56,0.0030305422842502594
57,1.1614866582433044e-06
58,1.269047288587899e-06
59,3.919202754332218e-06
60,9.751240668265382e-07
61,6.9756883931404445e-06
62,1.2571217666845769e-05
63,9.725212294142693e-06
64,0.0006036184693789769
65,9.784620488062501e-06
66,6.106677739052969e-06
67,4.940864891977981e-05
68,0.0006942733307369053
69,0.00044867664109915495
70,8.098948455881327e-06
71,0.001524908093966692
72,0.00037894630804657936
73,0.002678991062566638
74,6.862175363455463e-05
75,4.750665084429784e-06
76,0.0007478800835087895
77,0.0006023572641424835
78,0.0022475569456437525
79,0.00013155222404748201
80,1.6720677820103447e-07
81,9.557807061355561e-06
82,0.0001247282634722069
83,1.1898155652699003e-06
84,0.9380156397819519
85,0.00011029309098375961
86,6.120646583502894e-06
87,0.002146013779565692
88,3.663925963337533e-05
89,0.00025436075520701706
90,0.014410489238798618
91,7.364420071098721e-06
92,2.0747663711517816e-06
93,0.047608923870340984
94,2.8750951969414018e-05
95,0.0013152242172509432
96,2.99726975659429e-06
97,0.0013632380602051142
98,2.9971865842526313e-06
99,2.0631296566382027e-05
100,0.00018430044194004487
101,4.207525762467412e-06
102,0.0008452486363239586
103,9.925216545525473e-06
104,1.0822202966664918e-05
105,0.00019353740052226778
106,4.373277533886721e-06
107,0.001011909102089703
108,0.0002578766865006332
109,1.7831940795076662e-06
110,3.6880453535559354e-06
111,0.0006216719342509591
112,5.07315162182879e-07
113,1.270889970328426e-05
114,2.0005954866064712e-06
115,1.558163967274595e-05
116,1.97800272871973e-06
117,2.7869351470144466e-05
118,0.0016818901058286428
119,6.762463272025343e-06
120,0.00021314082550816238
121,1.4430785313379602e-06
122,9.13510757527547e-06
123,7.3154078563675284e-06
124,0.00031867427215496156
125,0.0020074643389035194
126,1.6722344430852293e-06
127,2.82084357650092e-07
128,3.8598473111051135e-06
129,0.0006420047720894217
130,0.0061997725336008025
131,9.170905104838312e-05
132,0.000906775239855051
133,0.001439040177501738
134,5.346033123410964e-05
135,3.2396651726323672e-06
136,0.0009543774649500847
137,1.150728712673299e-05
138,0.0014280879404395819
139,7.030212449481856e-06
140,8.6910276877461e-06
141,6.023358093977256e-07
142,5.256282747723162e-06
143,6.6459747358749155e-06
144,0.001337594585493207
145,2.279966065290358e-06
146,4.017345418105833e-05
147,5.256282747723162e-06
148,0.003817126567419863
149,0.00030805746791884303
150,0.0007713744998909533
151,5.735846002608014e-07
152,0.006567278411239386
153,1.7980364646064118e-05
154,1.0904794180532917e-05
155,2.2287398678599857e-05
156,9.603720172890462e-06
157,5.405563115346013e-06
158,0.0018111388520722978
159,0.00012748688589335128
160,7.511208877986064e-06
161,0.00637333536209591
162,7.82834150703964e-05
163,0.0006029125459185562
164,0.0006268569850362837
165,9.546320061593747e-06
166,6.4773707890708465e-06
167,0.0024409100878983736
168,0.0003004962927661836
169,0.00029629759956151247
170,6.431261135730892e-05
171,0.0002676879521459341
172,0.0009234402356493346
173,0.00019838724983856082
174,0.00015312038885895163
175,0.9334332942962646
176,0.00480033212765758
177,0.0015471751103177667
178,1.3603885859245815e-05
179,1.27543708003941e-05
180,0.000178275047801435
181,1.4552305174220237e-06
182,4.223763880872866e-06
183,3.87653290090384e-06
184,0.0001430871125646629
185,3.83179030905012e-06
186,0.00038636443995076125
187,5.015013060091681e-06
188,3.880747628214682e-06
189,0.0003817440301645547
190,1.1340094715706073e-05
191,7.440059107466368e-06
192,2.5369574814249063e-06
193,0.004851273726671934
194,1.110483117372496e-05
195,1.575637907080818e-05
196,2.6331201528368137e-05
197,0.0011550646308568936
198,0.0014987840550020337
199,0.0012555825524032116
200,1.0680770174076315e-05
201,0.00019873908694404818
202,0.0001744410110404715
203,3.7669852756982225e-06
204,1.4560671843355522e-05
205,0.004743225406855345
206,1.3177329829378888e-08
207,0.00020301289623603225
208,8.229626473621465e-06
209,1.7816576018958585e-06
210,0.006173879373818636
211,0.0007916039903648198
212,0.012724390412326281
213,1.0908171361734276e-06
214,0.022379309281524377
215,4.560730303637683e-06
216,0.00027660481282509863
217,0.017290085554122925
218,0.0017778346671895357
219,4.371773320599459e-05
220,0.0023263387847691774
221,0.00010024738003266975
222,2.4324108380824327e-06
223,0.002847186988219619
224,0.0013022695322706084
225,0.01626955345273018
226,0.0032033983152359724
227,0.003926017162699663
228,0.0002455047215335071
229,8.446956599073019e-06
230,0.002083638887330301
231,6.695674528600648e-05
232,1.1693069609464146e-05
233,7.237335012177937e-06
234,0.002763156716367364
235,8.301682828459889e-05
236,5.751243406848516e-06
237,0.00032389379339292645
238,0.00015253544552251697
239,0.0003368971989410494
240,0.0006306520663201809
241,0.00011579700855202824
242,6.295120517651488e-08
243,9.557397068576938e-08
244,9.925935955834575e-06
245,8.041738328756765e-05
246,8.567866860621513e-05
247,0.034168653190135956
248,0.0007427681264743831
249,4.8251269618049264e-05
250,0.0005927973586338395
251,0.0012538215378299356
252,6.465990736614913e-06
253,1.1486016774142627e-05
254,4.412249109009281e-05
255,0.0006042718305252492
256,2.3609753863468032e-07
257,1.59130049723899e-05
258,0.008786316940933712
259,0.004219288792727125
260,1.5601935956510715e-05
261,4.8189967856160365e-06
262,6.674213182122912e-06
263,4.873428406426683e-05
264,0.0019143869867548347
265,1.097328004107112e-05
266,1.7046739912984776e-06
267,1.538627556997169e-09
268,0.00014173144160654623
269,0.0008221706310620451
270,0.00021644083608407527
271,9.255531798463908e-06
272,6.8201179601601325e-06
273,5.0221624405821785e-06
274,0.0023647388775996582
275,0.007160195937737508
276,2.4280605948162324e-06
277,0.00033290087594650686
278,0.009016452357172966
279,1.8046854393105605e-06
280,0.0005230680108070374
281,8.920046322007132e-05
282,0.0005763290682807565
283,0.002709799763058023
284,0.00013109118085542678
285,1.1375450412742794e-06
286,5.507272029225106e-07
287,0.0012521268799901009
288,1.1744965604520985e-06
289,0.0008434048217251785
290,1.4963233297748957e-05
291,5.835981937707402e-06
292,1.321457966696471e-05
293,0.0001139830710599199
294,4.827920929528773e-05
295,1.1730508049367927e-05
296,2.089493500534445e-05
297,1.0431951523059979e-05
298,7.73064729605851e-05
299,7.007325848462642e-07
300,9.45253032114124e-06
301,9.7843121693586e-06
302,0.0001617194711048288
303,5.5536750275119333e-05
304,0.006478032562881708
305,0.005679957568645477
306,8.48892523208633e-06
307,0.0010571525199338794
308,1.2796843293472193e-05
309,0.00042248773388564587
310,8.498933539158315e-07
311,0.0006579727632924914
312,0.006761570461094379
313,2.2467103917733766e-05
314,1.3385440524871228e-06
315,0.0007238276601465203
316,4.24333120463416e-05
317,0.00011407343117753044
318,1.1655350135697518e-05
319,1.3430473700282164e-05
320,0.0003169781571059327
321,0.007299874909222126
322,1.7468224541516975e-05
323,3.8126861454657046e-06
324,0.0003720936656463891
325,0.0021402041893452406
326,0.002696200587587359
327,0.0003202781081199646
328,0.0015569184002431889
329,2.66956226369075e-06
330,2.0782695173693355e-06
331,0.00938066084145504
332,0.00016988551942631602
333,0.23350561004211132
334,7.818676749593578e-06
335,8.616588274890091e-06
336,6.120868874859298e-06
337,0.0005512275383807719
338,0.0014208013890311122
339,0.00016416636935900897
340,0.0038104448467493057
341,4.848806922285549e-06
342,0.00177809689193964
343,0.004444636369349206
344,0.006792839616537094
345,0.0015397377960822249
346,4.674221599998418e-06
347,0.2920553982257843
348,1.252235392712464e-06
349,3.799821570282802e-06
350,0.0015467980410903692
351,0.0001543552934890613
352,0.02249479852616787
353,0.007072740700095892
354,0.0022053851742405194
355,0.0039186799901692135
356,1.1548227121238597e-05
357,0.00018476323748473078
358,3.7402097912468225e-05
359,0.0007616124930791557
360,0.0001259976575598261
361,5.80006144446088e-06
362,6.7798205236613285e-06
363,4.052679742017062e-06
364,6.326961010927334e-05
365,3.0227311071939766e-06
366,2.3623188367376e-08
367,9.156670444099291e-07
368,0.0007233542855829
369,0.001479576458223164
370,3.789187164618934e-05
371,0.00018991940305568278
372,9.7843121693586e-06
373,6.407835652237617e-06
374,1.5559812227305355e-06
375,1.4039815141586587e-05
376,0.00039717505569569767
377,0.000875777530471359
378,2.7476909562499228e-05
379,3.5476811235936593e-06
380,1.3025053704041056e-05
381,0.00010789789666887373
382,0.005794944707304239
383,3.6053359508514404e-05
384,1.1424599506426603e-05
385,0.005254242875092966
386,1.7004465917125344e-05
387,0.0005894230562262237
388,0.0018822074634954333
389,4.7234420890163165e-06
390,1.9484086806187406e-06
391,0.0001265650860376667
392,0.002260442613931386
393,9.32605325942859e-06
394,8.212879038183019e-06
395,6.450248292821925e-06
396,0.0002081375423585996
397,7.760297739878297e-05
398,0.0015585145989868074
399,6.411914224285765e-08
400,8.322266512550414e-05
401,8.444887042597628e-07
402,0.00018324816573596654
403,9.635784289305619e-05
404,0.004448077641427517
405,0.0008966561432908813
406,0.00013143209798727185
407,1.0096995538333431e-05
408,8.67908511281712e-06
409,0.005083797255290319
410,0.00023654884716961533
411,1.2714989544142135e-05
412,3.4693202906055376e-06
